	cols_set	datapoints	normalize	oversample	drop_nan	train_set	test_set	model	tune_for	accuracy	bal_accuracy	precision	recall	f1	AUROC	params
0	all_columns	132	True	minmax	True	99	33	gaussian_nb	precision	0.8484848484848485	0.7777777777777777	0.5714285714285714	0.6666666666666666	0.6153846153846153	0.7777777777777777	{'clf__var_smoothing': 1e-08}
1	all_columns	132	True	minmax	True	99	33	gaussian_nb	recall	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__var_smoothing': 1e-09}
2	all_columns	132	True	minmax	True	99	33	gaussian_nb	f1	0.8484848484848485	0.7777777777777777	0.5714285714285714	0.6666666666666666	0.6153846153846153	0.7777777777777777	{'clf__var_smoothing': 1e-08}
3	all_columns	132	True	minmax	True	99	33	gaussian_nb	balanced_accuracy	0.8181818181818182	0.7592592592592593	0.5	0.6666666666666666	0.5714285714285715	0.7592592592592592	{'clf__var_smoothing': 2e-09}
4	all_columns	132	True	minmax	True	99	33	gaussian_nb	roc_auc	0.8484848484848485	0.7777777777777777	0.5714285714285714	0.6666666666666666	0.6153846153846153	0.7777777777777777	{'clf__var_smoothing': 1e-09}
5	all_columns	132	True	minmax	True	99	33	knn	precision	0.696969696969697	0.6851851851851851	0.3333333333333333	0.6666666666666666	0.4444444444444444	0.6851851851851851	{'clf__algorithm': 'auto', 'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform'}
6	all_columns	132	True	minmax	True	99	33	knn	recall	0.7272727272727273	0.7685185185185186	0.38461538461538464	0.8333333333333334	0.5263157894736842	0.7685185185185186	{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 9, 'clf__p': 4, 'clf__weights': 'distance'}
7	all_columns	132	True	minmax	True	99	33	knn	f1	0.6363636363636364	0.5833333333333333	0.25	0.5	0.3333333333333333	0.5833333333333334	{'clf__algorithm': 'ball_tree', 'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance'}
8	all_columns	132	True	minmax	True	99	33	knn	balanced_accuracy	0.696969696969697	0.75	0.35714285714285715	0.8333333333333334	0.5	0.7500000000000002	{'clf__algorithm': 'kd_tree', 'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'uniform'}
9	all_columns	132	True	minmax	True	99	33	knn	roc_auc	0.7272727272727273	0.7685185185185186	0.38461538461538464	0.8333333333333334	0.5263157894736842	0.7685185185185186	{'clf__algorithm': 'kd_tree', 'clf__n_neighbors': 9, 'clf__p': 1, 'clf__weights': 'distance'}
10	all_columns	132	True	minmax	True	99	33	ada	precision	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__algorithm': 'SAMME.R', 'clf__learning_rate': 0.05, 'clf__n_estimators': 10}
11	all_columns	132	True	minmax	True	99	33	ada	recall	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__algorithm': 'SAMME', 'clf__learning_rate': 0.01, 'clf__n_estimators': 10}
12	all_columns	132	True	minmax	True	99	33	ada	f1	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__algorithm': 'SAMME', 'clf__learning_rate': 0.05, 'clf__n_estimators': 100}
13	all_columns	132	True	minmax	True	99	33	ada	balanced_accuracy	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__algorithm': 'SAMME', 'clf__learning_rate': 0.01, 'clf__n_estimators': 50}
14	all_columns	132	True	minmax	True	99	33	ada	roc_auc	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__algorithm': 'SAMME.R', 'clf__learning_rate': 0.01, 'clf__n_estimators': 200}
15	all_columns	132	True	minmax	True	99	33	svm	precision	0.7878787878787878	0.6759259259259259	0.42857142857142855	0.5	0.4615384615384615	0.6759259259259258	{'clf__C': 1000, 'clf__gamma': 0.1, 'clf__kernel': 'rbf'}
16	all_columns	132	True	minmax	True	99	33	svm	recall	0.6363636363636364	0.712962962962963	0.3125	0.8333333333333334	0.45454545454545453	0.7129629629629629	{'clf__C': 0.001, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}
17	all_columns	132	True	minmax	True	99	33	svm	f1	0.7878787878787878	0.8055555555555556	0.45454545454545453	0.8333333333333334	0.5882352941176471	0.8055555555555556	{'clf__C': 25, 'clf__gamma': 0.01, 'clf__kernel': 'sigmoid'}
18	all_columns	132	True	minmax	True	99	33	svm	balanced_accuracy	0.7878787878787878	0.8055555555555556	0.45454545454545453	0.8333333333333334	0.5882352941176471	0.8055555555555556	{'clf__C': 1000, 'clf__gamma': 0.0001, 'clf__kernel': 'sigmoid'}
19	all_columns	132	True	minmax	True	99	33	svm	roc_auc	0.7878787878787878	0.8055555555555556	0.45454545454545453	0.8333333333333334	0.5882352941176471	0.8055555555555556	{'clf__C': 0.1, 'clf__kernel': 'linear'}
20	all_columns	132	True	minmax	True	99	33	decision_tree	precision	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__max_features': 'auto', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 3, 'clf__splitter': 'best'}
21	all_columns	132	True	minmax	True	99	33	decision_tree	recall	0.7575757575757576	0.787037037037037	0.4166666666666667	0.8333333333333334	0.5555555555555556	0.7870370370370371	{'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__max_features': 'auto', 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 4, 'clf__splitter': 'best'}
22	all_columns	132	True	minmax	True	99	33	decision_tree	f1	0.7878787878787878	0.6759259259259259	0.42857142857142855	0.5	0.4615384615384615	0.6759259259259258	{'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 3, 'clf__splitter': 'best'}
23	all_columns	132	True	minmax	True	99	33	decision_tree	balanced_accuracy	0.7575757575757576	0.6574074074074074	0.375	0.5	0.42857142857142855	0.6574074074074074	{'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 3, 'clf__splitter': 'best'}
24	all_columns	132	True	minmax	True	99	33	decision_tree	roc_auc	0.8484848484848485	0.8425925925925926	0.5555555555555556	0.8333333333333334	0.6666666666666667	0.8425925925925926	{'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 4, 'clf__splitter': 'best'}
25	all_columns	132	True	minmax	True	99	33	random_forest	precision	0.7575757575757576	0.6574074074074074	0.375	0.5	0.42857142857142855	0.6574074074074074	{'clf__bootstrap': False, 'clf__max_depth': 50, 'clf__max_features': 'auto', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 6, 'clf__n_estimators': 10}
26	all_columns	132	True	minmax	True	99	33	random_forest	recall	0.8181818181818182	0.7592592592592593	0.5	0.6666666666666666	0.5714285714285715	0.7592592592592592	{'clf__bootstrap': True, 'clf__max_depth': 2, 'clf__max_features': 'auto', 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 2, 'clf__n_estimators': 10}
27	all_columns	132	True	minmax	True	99	33	random_forest	f1	0.7878787878787878	0.7407407407407407	0.4444444444444444	0.6666666666666666	0.5333333333333333	0.7407407407407407	{'clf__bootstrap': False, 'clf__max_depth': 2, 'clf__max_features': 'auto', 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 6, 'clf__n_estimators': 100}
28	all_columns	132	True	minmax	True	99	33	random_forest	balanced_accuracy	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__bootstrap': True, 'clf__max_depth': 2, 'clf__max_features': 'auto', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}
29	all_columns	132	True	minmax	True	99	33	random_forest	roc_auc	0.7878787878787878	0.7407407407407407	0.4444444444444444	0.6666666666666666	0.5333333333333333	0.7407407407407407	{'clf__bootstrap': False, 'clf__max_depth': 50, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 6, 'clf__n_estimators': 10}
30	all_columns	132	True	minmax	True	99	33	mlp	precision	0.7878787878787878	0.6759259259259259	0.42857142857142855	0.5	0.4615384615384615	0.6759259259259258	{'clf__activation': 'relu', 'clf__alpha': 0.05, 'clf__hidden_layer_sizes': (100,), 'clf__solver': 'adam'}
31	all_columns	132	True	minmax	True	99	33	mlp	recall	0.7575757575757576	0.7222222222222222	0.4	0.6666666666666666	0.5	0.7222222222222222	{'clf__activation': 'tanh', 'clf__alpha': 0.05, 'clf__hidden_layer_sizes': (100,), 'clf__solver': 'sgd'}
32	all_columns	132	True	minmax	True	99	33	mlp	f1	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (300,), 'clf__solver': 'sgd'}
33	all_columns	132	True	minmax	True	99	33	mlp	balanced_accuracy	0.7878787878787878	0.7407407407407407	0.4444444444444444	0.6666666666666666	0.5333333333333333	0.7407407407407407	{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (300,), 'clf__solver': 'sgd'}
34	all_columns	132	True	minmax	True	99	33	mlp	roc_auc	0.7878787878787878	0.7407407407407407	0.4444444444444444	0.6666666666666666	0.5333333333333333	0.7407407407407407	{'clf__activation': 'relu', 'clf__alpha': 0.05, 'clf__hidden_layer_sizes': (300,), 'clf__solver': 'sgd'}
35	reduced	132	True	minmax	True	99	33	gaussian_nb	precision	0.8787878787878788	0.9259259259259259	0.6	1.0	0.7499999999999999	0.9259259259259259	{'clf__var_smoothing': 2e-09}
36	reduced	132	True	minmax	True	99	33	gaussian_nb	recall	0.8484848484848485	0.9074074074074074	0.5454545454545454	1.0	0.7058823529411764	0.9074074074074074	{'clf__var_smoothing': 1e-09}
37	reduced	132	True	minmax	True	99	33	gaussian_nb	f1	0.9090909090909091	0.9444444444444444	0.6666666666666666	1.0	0.8	0.9444444444444444	{'clf__var_smoothing': 2e-08}
38	reduced	132	True	minmax	True	99	33	gaussian_nb	balanced_accuracy	0.9090909090909091	0.9444444444444444	0.6666666666666666	1.0	0.8	0.9444444444444444	{'clf__var_smoothing': 1e-08}
39	reduced	132	True	minmax	True	99	33	gaussian_nb	roc_auc	0.8484848484848485	0.9074074074074074	0.5454545454545454	1.0	0.7058823529411764	0.9074074074074074	{'clf__var_smoothing': 2e-08}
40	reduced	132	True	minmax	True	99	33	knn	precision	0.8787878787878788	0.9259259259259259	0.6	1.0	0.7499999999999999	0.9259259259259259	{'clf__algorithm': 'kd_tree', 'clf__n_neighbors': 3, 'clf__p': 2, 'clf__weights': 'distance'}
41	reduced	132	True	minmax	True	99	33	knn	recall	0.8787878787878788	0.9259259259259259	0.6	1.0	0.7499999999999999	0.9259259259259259	{'clf__algorithm': 'auto', 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}
42	reduced	132	True	minmax	True	99	33	knn	f1	0.8181818181818182	0.8888888888888888	0.5	1.0	0.6666666666666666	0.8888888888888888	{'clf__algorithm': 'kd_tree', 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'distance'}
43	reduced	132	True	minmax	True	99	33	knn	balanced_accuracy	0.8181818181818182	0.8888888888888888	0.5	1.0	0.6666666666666666	0.8888888888888888	{'clf__algorithm': 'auto', 'clf__n_neighbors': 5, 'clf__p': 2, 'clf__weights': 'distance'}
44	reduced	132	True	minmax	True	99	33	knn	roc_auc	0.8787878787878788	0.9259259259259259	0.6	1.0	0.7499999999999999	0.9259259259259259	{'clf__algorithm': 'auto', 'clf__n_neighbors': 5, 'clf__p': 1, 'clf__weights': 'uniform'}
45	reduced	132	True	minmax	True	99	33	ada	precision	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__algorithm': 'SAMME', 'clf__learning_rate': 0.1, 'clf__n_estimators': 10}
46	reduced	132	True	minmax	True	99	33	ada	recall	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__algorithm': 'SAMME', 'clf__learning_rate': 0.01, 'clf__n_estimators': 100}
47	reduced	132	True	minmax	True	99	33	ada	f1	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__algorithm': 'SAMME', 'clf__learning_rate': 0.01, 'clf__n_estimators': 10}
48	reduced	132	True	minmax	True	99	33	ada	balanced_accuracy	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__algorithm': 'SAMME', 'clf__learning_rate': 0.01, 'clf__n_estimators': 10}
49	reduced	132	True	minmax	True	99	33	ada	roc_auc	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__algorithm': 'SAMME', 'clf__learning_rate': 0.01, 'clf__n_estimators': 10}
50	reduced	132	True	minmax	True	99	33	svm	precision	0.8484848484848485	0.9074074074074074	0.5454545454545454	1.0	0.7058823529411764	0.9074074074074074	{'clf__C': 100, 'clf__gamma': 1, 'clf__kernel': 'rbf'}
51	reduced	132	True	minmax	True	99	33	svm	recall	0.696969696969697	0.8148148148148149	0.375	1.0	0.5454545454545454	0.8148148148148149	{'clf__C': 0.001, 'clf__gamma': 0.001, 'clf__kernel': 'rbf'}
52	reduced	132	True	minmax	True	99	33	svm	f1	0.8484848484848485	0.9074074074074074	0.5454545454545454	1.0	0.7058823529411764	0.9074074074074074	{'clf__C': 1, 'clf__kernel': 'linear'}
53	reduced	132	True	minmax	True	99	33	svm	balanced_accuracy	0.9090909090909091	0.9444444444444444	0.6666666666666666	1.0	0.8	0.9444444444444444	{'clf__C': 0.1, 'clf__gamma': 1, 'clf__kernel': 'rbf'}
54	reduced	132	True	minmax	True	99	33	svm	roc_auc	0.8484848484848485	0.8425925925925926	0.5555555555555556	0.8333333333333334	0.6666666666666667	0.8425925925925926	{'clf__C': 10, 'clf__gamma': 1, 'clf__kernel': 'rbf'}
55	reduced	132	True	minmax	True	99	33	decision_tree	precision	0.7878787878787878	0.8055555555555556	0.45454545454545453	0.8333333333333334	0.5882352941176471	0.8055555555555556	{'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__max_features': 'auto', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__splitter': 'random'}
56	reduced	132	True	minmax	True	99	33	decision_tree	recall	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__criterion': 'gini', 'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__splitter': 'random'}
57	reduced	132	True	minmax	True	99	33	decision_tree	f1	0.7878787878787878	0.8703703703703703	0.46153846153846156	1.0	0.631578947368421	0.8703703703703703	{'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__max_features': 'auto', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__splitter': 'best'}
58	reduced	132	True	minmax	True	99	33	decision_tree	balanced_accuracy	0.8484848484848485	0.8425925925925926	0.5555555555555556	0.8333333333333334	0.6666666666666667	0.8425925925925926	{'clf__criterion': 'entropy', 'clf__max_depth': 6, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__splitter': 'best'}
59	reduced	132	True	minmax	True	99	33	decision_tree	roc_auc	0.7878787878787878	0.8055555555555556	0.45454545454545453	0.8333333333333334	0.5882352941176471	0.8055555555555556	{'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__max_features': 'auto', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 5, 'clf__splitter': 'best'}
60	reduced	132	True	minmax	True	99	33	random_forest	precision	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__bootstrap': False, 'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 10}
61	reduced	132	True	minmax	True	99	33	random_forest	recall	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__bootstrap': True, 'clf__max_depth': 2, 'clf__max_features': 'auto', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 4, 'clf__n_estimators': 10}
62	reduced	132	True	minmax	True	99	33	random_forest	f1	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__bootstrap': True, 'clf__max_depth': 2, 'clf__max_features': 'auto', 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 2, 'clf__n_estimators': 10}
63	reduced	132	True	minmax	True	99	33	random_forest	balanced_accuracy	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__bootstrap': True, 'clf__max_depth': 2, 'clf__max_features': 'auto', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 6, 'clf__n_estimators': 100}
64	reduced	132	True	minmax	True	99	33	random_forest	roc_auc	0.8181818181818182	0.8240740740740741	0.5	0.8333333333333334	0.625	0.8240740740740742	{'clf__bootstrap': True, 'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 6, 'clf__n_estimators': 10}
65	reduced	132	True	minmax	True	99	33	mlp	precision	0.8484848484848485	0.8425925925925926	0.5555555555555556	0.8333333333333334	0.6666666666666667	0.8425925925925926	{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (300,), 'clf__solver': 'adam'}
66	reduced	132	True	minmax	True	99	33	mlp	recall	0.8181818181818182	0.8888888888888888	0.5	1.0	0.6666666666666666	0.8888888888888888	{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100,), 'clf__solver': 'sgd'}
67	reduced	132	True	minmax	True	99	33	mlp	f1	0.8181818181818182	0.7592592592592593	0.5	0.6666666666666666	0.5714285714285715	0.7592592592592592	{'clf__activation': 'relu', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (32, 8, 32), 'clf__solver': 'adam'}
68	reduced	132	True	minmax	True	99	33	mlp	balanced_accuracy	0.8484848484848485	0.9074074074074074	0.5454545454545454	1.0	0.7058823529411764	0.9074074074074074	{'clf__activation': 'tanh', 'clf__alpha': 0.005, 'clf__hidden_layer_sizes': (32, 8, 32), 'clf__solver': 'sgd'}
69	reduced	132	True	minmax	True	99	33	mlp	roc_auc	0.8484848484848485	0.8425925925925926	0.5555555555555556	0.8333333333333334	0.6666666666666667	0.8425925925925926	{'clf__activation': 'tanh', 'clf__alpha': 0.05, 'clf__hidden_layer_sizes': (32, 8, 32), 'clf__solver': 'adam'}
