subject,card_class,right_mean,right_std,right_min,right_max,left_mean,left_std,left_min,left_max,mean_pupil,label
0,aliens,-0.06148617831915038,0.0446911730061918,-0.22507592190889403,0.024924078091105972,-0.012294510160751808,0.10791902371427621,-0.5044373673036091,0.12556263269639123,-0.03689034423995109,0
0,aliens,-0.04140245252113883,0.16493298989729913,-0.435075921908894,0.1649240780911061,-0.012637367303608925,0.0998507048813684,-0.1644373673036088,0.16556263269639127,-0.02701990991237388,0
0,aliens,0.17992407809110603,0.02764571782909091,0.12492407809110606,0.23492407809110594,0.14316263269639115,0.039256352664120454,0.06556263269639118,0.2155626326963911,0.1615433553937486,0
0,aliens,0.22092407809110604,0.038913824205360714,0.15492407809110587,0.294924078091106,0.19776263269639105,0.06051783343168608,0.0855626326963912,0.3155626326963912,0.20934335539374854,0
0,aliens,0.2877240780911061,0.022318656970785514,0.23492407809110594,0.314924078091106,0.3467626326963911,0.04627513106520657,0.2455626326963909,0.39556263269639125,0.3172433553937486,0
0,aliens,0.25192407809110606,0.03215079267121975,0.20492407809110613,0.34492407809110626,0.33336263269639105,0.039033737369885926,0.2455626326963909,0.41556263269639127,0.2926433553937485,0
0,aliens,0.3656217525097107,0.08727066132324326,0.3049240780911062,0.8949240780911061,0.3735218163698605,0.1673815450778641,-0.32443736730360895,0.5055626326963907,0.36957178443978556,0
0,aliens,0.307424078091106,0.11957351749846835,-0.015075921908894063,0.40492407809110587,0.3843126326963911,0.09190318630044292,0.2155626326963911,0.5955626326963914,0.34586835539374855,0
0,aliens,0.09939216319748906,0.14373599758854844,-0.005075921908893832,0.9549240780911057,0.08160429936305778,0.08998202145093855,-0.2644373673036089,0.14556263269639125,0.09049823128027343,0
0,aliens,0.07452407809110607,0.03697544690019836,0.024924078091105972,0.14492407809110608,0.07356263269639107,0.04646701704940175,-0.004437367303609108,0.15556263269639103,0.07404335539374857,0
0,aliens,5.921322624120535e-05,0.08980292069061316,-0.40507592190889374,0.07492407809110624,0.031352106380601576,0.11281727821827812,-0.4844373673036091,0.115562632696391,0.015705659803421392,0
0,aliens,0.019283052450080416,0.11032952727350043,-0.3050759219088941,0.15492407809110587,0.05056263269639109,0.16426109495882815,-0.8344373673036087,0.22556263269639087,0.03492284257323575,0
0,aliens,0.10392407809110604,0.03252942153353049,0.024924078091105972,0.15492407809110587,0.09336263269639108,0.04678609596354675,-0.004437367303609108,0.15556263269639103,0.09864335539374856,0
0,aliens,-0.015303194636166684,0.16166989963565565,-0.5950759219088941,0.13492407809110585,0.05356263269639109,0.1298530638137514,-0.404437367303609,0.22556263269639087,0.0191297190301122,0
0,aliens,0.15392407809110603,0.16189265199270403,-0.34507592190889413,0.25492407809110595,0.17483092537931785,0.16768109976831672,-0.45443736730360884,0.30556263269639095,0.16437750173521193,0
0,aliens,0.04005228321931122,0.15319186103967436,-0.27507592190889385,0.24492407809110617,0.04579519083592593,0.20804633609450493,-0.6244373673036088,0.30556263269639095,0.04292373702761858,0
0,aliens,0.019924078091106093,0.14287629741715863,-0.3550759219088939,0.11492407809110583,0.03367074080449919,0.10718203202024111,-0.2544373673036091,0.16556263269639127,0.02679740944780264,0
0,aliens,0.10962996044404719,0.11712135486198015,-0.34507592190889413,0.23492407809110594,0.051444985637567546,0.05710259085499487,-0.1644373673036088,0.14556263269639125,0.08053747304080737,0
0,aliens,0.08982603887541982,0.029282933529249218,0.05492407809110622,0.17492407809110588,-0.03718246534282463,0.052842347842333735,-0.11443736730360898,0.0855626326963912,0.026321786766297595,0
0,aliens,0.048453489855811965,0.017756523242094983,0.014924078091106185,0.08492407809110603,-0.11737854377419715,0.046788636126609176,-0.19443736730360905,-0.04443736730360914,-0.034462526959192594,0
0,aliens,-0.04276822960120162,0.16480389524110067,-0.6250759219088939,0.05492407809110622,-0.12134212920837084,0.13348039218822522,-0.824437367303609,0.02556263269639114,-0.08205517940478624,0
0,aliens,0.133324078091106,0.0545617044440213,0.0049240780911059545,0.20492407809110613,0.07496263269639108,0.07465321185867582,-0.05443736730360893,0.19556263269639107,0.10414335539374854,0
0,aliens,0.09692407809110609,0.010497813183356432,0.08492407809110603,0.12492407809110606,0.049162632696391054,0.03584319592164673,-0.004437367303609108,0.10556263269639121,0.07304335539374857,0
0,aliens,0.137924078091106,0.025334496929954556,0.09492407809110626,0.1949240780911059,0.12136263269639114,0.0460297153356129,0.03556263269639093,0.18556263269639128,0.12964335539374855,0
0,aliens,0.13732407809110597,0.02781572011856397,0.09492407809110626,0.18492407809110611,0.15096263269639112,0.03918610749242847,0.09556263269639098,0.20556263269639086,0.14414335539374856,0
0,aliens,0.09063836380539174,0.08715066319448231,-0.04507592190889387,0.17492407809110588,0.007101094234852629,0.24795315934823098,-0.674437367303609,0.22556263269639087,0.04886972902012218,0
0,minion,0.34237505848326294,0.051218869072048104,0.23492407809110594,0.4349240780911061,0.41144498563756754,0.05550410689627329,0.29556263269639116,0.5055626326963907,0.37691002206041524,1
0,minion,0.30892407809110606,0.06842245722758883,0.08492407809110603,0.4449240780911059,0.41616263269639103,0.10166792683505833,0.09556263269639098,0.615562632696391,0.36254335539374855,1
0,minion,0.2435240780911061,0.0788439429946193,-0.015075921908894063,0.334924078091106,0.334162632696391,0.09718507485982712,0.0855626326963912,0.5655626326963912,0.28884335539374856,1
0,minion,0.35652407809110614,0.14102192621528536,0.05492407809110622,0.5749240780911062,0.562762632696391,0.1061581415644046,0.27556263269639114,0.8155626326963912,0.45964335539374856,1
0,minion,0.2724916456586736,0.054995222287708576,0.1949240780911059,0.40492407809110587,0.5736707408044992,0.07702228529738936,0.39556263269639125,0.7755626326963911,0.42308119323158644,1
0,minion,0.4415907447577727,0.12636942181252067,0.12492407809110606,0.6849240780911061,0.723419775553534,0.12620844436317025,0.40556263269639103,0.9555626326963909,0.5825052601556533,1
0,minion,0.364719996458453,0.05924841052433271,0.2649240780911062,0.504924078091106,0.729562632696391,0.07233707943526954,0.575562632696391,0.865562632696391,0.547141314577422,1
0,minion,0.552724078091106,0.09900092763943875,0.314924078091106,0.7649240780911062,0.8555626326963912,0.10419761445034557,0.6455626326963912,1.115562632696391,0.7041433553937486,1
0,minion,0.446524078091106,0.091280236813086,0.34492407809110626,0.6849240780911061,0.7339626326963911,0.12443111363648698,0.5855626326963908,1.075562632696391,0.5902433553937485,1
0,minion,0.3168288399958679,0.0902094607346673,-0.06507592190889389,0.5149240780911062,0.4911876326963911,0.16250572821327766,-0.07443736730360895,0.7255626326963913,0.4040082363461295,1
0,minion,0.332924078091106,0.053222674314849006,0.20492407809110613,0.45492407809110613,0.532162632696391,0.08138118922197977,0.27556263269639114,0.8555626326963912,0.4325433553937485,1
0,minion,0.317781220948249,0.03450327796711769,0.2649240780911062,0.35492407809110604,0.6527054898392481,0.05056820005836525,0.5855626326963908,0.7155626326963906,0.4852433553937486,1
0,minion,0.2517812209482489,0.04625831744425116,0.17492407809110588,0.35492407809110604,0.3418784221700753,0.1563160528947783,0.15556263269639103,0.7455626326963909,0.2968298215591621,1
0,minion,0.21349550666253458,0.020456964460984578,0.17492407809110588,0.2649240780911062,0.26639596602972443,0.09542012366372202,-0.12443736730360877,0.39556263269639125,0.2399457363461295,1
0,minion,0.16166826413761767,0.1097338974027746,-0.10507592190889392,0.34492407809110626,0.2771952857576156,0.2570939106855015,-0.8544373673036088,0.4955626326963909,0.21943177494761662,1
0,minion,0.220124078091106,0.08013356197687739,0.10492407809110604,0.35492407809110604,0.356162632696391,0.10031399682588497,0.18556263269639128,0.5055626326963907,0.28814335539374847,1
0,minion,0.23632407809110603,0.051269993611253395,0.11492407809110583,0.314924078091106,0.26056263269639107,0.05437023495424306,0.16556263269639127,0.37556263269639123,0.24844335539374857,1
0,minion,0.19732407809110605,0.032798705798260074,0.14492407809110608,0.25492407809110595,0.3289626326963911,0.04727729748137958,0.2655626326963909,0.39556263269639125,0.26314335539374856,1
0,minion,0.21411326728029523,0.10497032327648025,-0.10507592190889392,0.32492407809110624,0.3662444508782093,0.12043328225904622,-0.1444373673036088,0.7055626326963909,0.2901788590792522,1
0,minion,0.16571355177531652,0.05992705380789117,-0.12507592190889394,0.23492407809110594,0.39080072793448634,0.11107541044731498,0.19556263269639107,1.0255626326963911,0.2782571398549014,1
0,minion,0.08592407809110604,0.06383173032213962,0.0049240780911059545,0.18492407809110611,0.2243626326963911,0.11895188531674547,0.06556263269639118,0.42556263269639105,0.15514335539374857,1
0,minion,0.08051231338522367,0.057323704783665,-0.03507592190889408,0.1649240780911061,0.15056263269639109,0.26595739007091596,-0.924437367303609,0.37556263269639123,0.11553747304080739,1
0,minion,0.19292407809110604,0.03551372255616019,0.12492407809110606,0.2649240780911062,0.3437626326963911,0.06856220176018335,0.2155626326963911,0.44556263269639107,0.2683433553937486,1
0,minion,0.24892407809110606,0.06989788470128615,0.13492407809110585,0.34492407809110626,0.25776263269639105,0.05544955420221597,0.17556263269639105,0.365562632696391,0.2533433553937485,1
0,minion,0.3307135517753166,0.15426603169476627,-0.2150759219088938,0.4449240780911059,0.3632370513010422,0.2293971105528818,-0.7244373673036089,0.5355626326963909,0.3469753015381794,1
0,minion,0.3999240780911061,0.06231093853589821,0.2849240780911062,0.47492407809110615,0.436962632696391,0.04485850771353973,0.3355626326963912,0.5055626326963907,0.41844335539374855,1
0,minion,0.31152407809110616,0.025603730595523868,0.2649240780911062,0.34492407809110626,0.35836263269639107,0.028214918618579464,0.3155626326963912,0.39556263269639125,0.33494335539374864,1
0,minion,0.23778122094824897,0.15830801802634187,-0.15507592190889374,0.35492407809110604,0.28517801731177567,0.2777838119002728,-0.4944373673036089,0.5655626326963912,0.26147961913001233,1
0,minion,0.42668878397345894,0.04807102588266412,0.2849240780911062,0.49492407809110617,0.5614449856375675,0.06533533410301771,0.365562632696391,0.6355626326963915,0.4940668848055132,1
0,minion,0.13864956828718444,0.05747906694836738,0.07492407809110624,0.294924078091106,0.19909204446109696,0.08988489371216421,0.0855626326963912,0.4355626326963913,0.1688708063741407,1
0,minion,0.22072407809110606,0.05569926537455685,0.07492407809110624,0.314924078091106,0.26732733857874397,0.06336263512048539,0.13556263269639102,0.39556263269639125,0.244025708334925,1
0,minion,0.2865907447577728,0.11213512257221515,-0.27507592190889385,0.35492407809110604,0.367062632696391,0.15109090488332358,-0.404437367303609,0.46556263269639064,0.32682668872708187,1
0,minion,0.25412407809110604,0.04877436596728049,0.17492407809110588,0.34492407809110626,0.20096263269639109,0.08687805199454776,0.09556263269639098,0.40556263269639103,0.22754335539374856,1
0,minion,0.20687529760330114,0.14858027312189062,-0.29507592190889387,0.37492407809110606,0.24230681874290275,0.16768338831080776,-0.364437367303609,0.44556263269639107,0.22459105817310193,1
0,minion,0.24892407809110606,0.09032819976878426,0.10492407809110604,0.35492407809110604,0.2477626326963911,0.11445148691538636,0.04556263269639116,0.41556263269639127,0.24834335539374858,1
0,minion,0.09952407809110611,0.009940640146922686,0.08492407809110603,0.12492407809110606,0.05616263269639103,0.028096771548143648,0.01556263269639091,0.12556263269639123,0.07784335539374856,1
0,minion,0.18072407809110602,0.04508902758059072,0.12492407809110606,0.2849240780911062,0.20576263269639106,0.06192457558372512,0.0855626326963912,0.3155626326963912,0.19324335539374854,1
0,minion,0.3107777366276914,0.04878399377644769,0.1949240780911059,0.4149240780911061,0.35862385718618695,0.11060824414784545,-0.12443736730360877,0.4955626326963909,0.3347007969069392,1
0,minion,0.410724078091106,0.03540379317853627,0.314924078091106,0.4649240780911059,0.45156263269639113,0.03200765214629718,0.37556263269639123,0.5055626326963907,0.4311433553937486,1
0,minion,0.23270185586888384,0.04031923890205552,0.18492407809110611,0.314924078091106,0.33630337343713185,0.05744066677389988,0.2355626326963911,0.4355626326963913,0.28450261465300786,1
0,pepper,0.30512407809110603,0.0744637975318016,0.14492407809110608,0.4449240780911059,0.387762632696391,0.061885015165553704,0.2555626326963911,0.46556263269639064,0.3464433553937485,0
0,pepper,0.35732407809110606,0.08918131038759736,0.15492407809110587,0.544924078091106,0.38576263269639105,0.12099063886878832,0.14556263269639125,0.615562632696391,0.37154335539374855,0
0,pepper,0.23712407809110603,0.053310411741047364,0.0349240780911062,0.32492407809110624,0.29256263269639105,0.07786041932817457,0.0855626326963912,0.40556263269639103,0.26484335539374854,0
0,pepper,0.32569330886033676,0.058802145434433725,0.24492407809110617,0.4249240780911059,0.34402417115792944,0.06011740649847234,0.2455626326963909,0.45556263269639086,0.33485874000913307,0
0,pepper,0.017097991134584344,0.06694343078227463,-0.0550759219088941,0.22492407809110615,0.07338871965291283,0.033838724688403286,-0.004437367303609108,0.13556263269639102,0.04524335539374859,0
0,pepper,0.0013685225355505044,0.060157201471551965,-0.14507592190889396,0.08492407809110603,0.07245152158527997,0.08463349385927706,-0.10443736730360875,0.22556263269639087,0.036910022060415236,0
0,pepper,0.15972407809110606,0.05873635316968075,0.05492407809110622,0.22492407809110615,0.32696263269639103,0.08985271394944974,0.16556263269639127,0.4955626326963909,0.24334335539374854,0
0,pepper,0.31452407809110605,0.05398261246901257,0.18492407809110611,0.38492407809110585,0.5403626326963911,0.06774019998403873,0.40556263269639103,0.6755626326963915,0.42744335539374856,0
0,pepper,0.410924078091106,0.03597050946289764,0.35492407809110604,0.4649240780911059,0.658762632696391,0.04042831903000466,0.5855626326963908,0.7155626326963906,0.5348433553937485,0
0,pepper,0.38732407809110597,0.05864316164876566,0.2649240780911062,0.4649240780911059,0.569162632696391,0.08838136288903019,0.37556263269639123,0.7055626326963909,0.4782433553937485,0
0,pepper,0.2503086934757215,0.0657685796780993,0.0349240780911062,0.314924078091106,0.48461025174401007,0.0690284325940255,0.365562632696391,0.6255626326963908,0.3674594726098658,0
0,pepper,0.35552407809110603,0.0621193715883428,0.274924078091106,0.48492407809110594,0.6019626326963912,0.06912750715090167,0.4355626326963913,0.7355626326963911,0.47874335539374857,0
0,pepper,0.30892407809110606,0.043985155195258994,0.23492407809110594,0.38492407809110585,0.519562632696391,0.07056622305844844,0.41556263269639127,0.6455626326963912,0.41424335539374857,0
0,pepper,0.424724078091106,0.042208907078183096,0.294924078091106,0.49492407809110617,0.601162632696391,0.06194665249310929,0.3555626326963912,0.6855626326963913,0.5129433553937486,0
0,pepper,0.31186852253555053,0.0902637229596679,-0.03507592190889408,0.4249240780911059,0.49240473795954903,0.08542754993174022,0.28556263269639093,0.6655626326963908,0.40213663024754975,0
0,pepper,0.19394846833500853,0.08206110156611293,0.07492407809110624,0.32492407809110624,0.2281816803154387,0.17364190125727594,0.10556263269639121,1.245562632696391,0.21106507432522362,0
0,pepper,-0.002626942317057213,0.11025596378890537,-0.6250759219088939,0.09492407809110626,0.06956263269639107,0.06493324672779155,-0.004437367303609108,0.41556263269639127,0.03346784518966693,0
0,pepper,-0.013475921908893938,0.03688703107088576,-0.0550759219088941,0.08492407809110603,0.03196263269639103,0.03707466267203114,-0.024437367303609125,0.115562632696391,0.009243355393748548,0
0,pepper,-0.025721083199216503,0.15903742712269478,-0.4650759219088938,0.12492407809110606,0.05745452458828294,0.2671645127573587,-0.674437367303609,1.2755626326963911,0.01586672069453322,0
0,pepper,0.14212407809110597,0.02672917843091768,0.08492407809110603,0.18492407809110611,0.21396263269639104,0.042874282287084994,0.13556263269639102,0.30556263269639095,0.1780433553937485,0
0,pepper,0.07192407809110611,0.028302303937369884,0.0349240780911062,0.12492407809110606,0.15136263269639114,0.03057877081391266,0.09556263269639098,0.19556263269639107,0.11164335539374862,0
0,pepper,0.08472407809110606,0.020651629376840133,0.04492407809110599,0.12492407809110606,0.1527626326963911,0.039540214610299884,0.09556263269639098,0.19556263269639107,0.11874335539374858,0
0,pepper,0.11194535468685064,0.03147910926430423,-0.03507592190889408,0.1649240780911061,0.1663959660297244,0.10092831526729765,-0.45443736730360884,0.2655626326963909,0.1391706603582875,0
0,pepper,0.22087645904348696,0.09667798003403405,-0.04507592190889387,0.6949240780911059,0.15711818825194668,0.13626437464715344,-0.614437367303609,0.2655626326963909,0.18899732364771682,0
0,pepper,0.163174078091106,0.10808086953283805,-0.12507592190889394,0.25492407809110595,0.18406263269639106,0.09191830263323165,-0.024437367303609125,0.41556263269639127,0.17361835539374854,0
0,pepper,-0.11407592190889396,0.24834787429464075,-0.29507592190889387,0.544924078091106,-0.31777070063694224,0.1969002208472529,-0.7244373673036089,-0.10443736730360875,-0.21592331127291808,0
0,pepper,0.019237803581302153,0.05657755392240939,-0.14507592190889396,0.10492407809110604,-0.04757462220556973,0.04518806019640277,-0.134437367303609,0.02556263269639114,-0.01416840931213379,0
0,pepper,-0.07267592190889399,0.035083573689935664,-0.12507592190889394,-0.005075921908893832,-0.1374373673036089,0.0426303523182194,-0.2344373673036091,-0.05443736730360893,-0.10505664460625144,0
0,pepper,-0.10528000354154698,0.07440009509173937,-0.475075921908894,0.0049240780911059545,-0.14583736730360894,0.08356862022143415,-0.5444373673036091,-0.03443736730360891,-0.12555868542257798,0
0,pepper,-0.11232592190889404,0.10867470868464434,-0.5550759219088941,-0.03507592190889408,-0.17769318125709727,0.08841786423225308,-0.594437367303609,-0.07443736730360895,-0.14500955158299567,0
0,pepper,-0.03959205094115202,0.0230707187689532,-0.0850759219088939,0.0049240780911059545,-0.08282446407780246,0.040504878240655406,-0.1444373673036088,-0.014437367303608895,-0.06120825750947724,0
0,pig,0.18772407809110603,0.043238305013126574,0.11492407809110583,0.3049240780911062,0.303362632696391,0.06780193242685882,0.20556263269639086,0.45556263269639086,0.24554335539374852,0
0,pig,0.3282574114244394,0.0472722610699622,0.18492407809110611,0.40492407809110587,0.35399400524541064,0.05752816871827606,0.2655626326963909,0.46556263269639064,0.34112570833492506,0
0,pig,0.20137569099433184,0.05154599157366006,0.11492407809110583,0.32492407809110624,0.3302685150493323,0.09927724552736589,0.03556263269639093,0.42556263269639105,0.26582210302183207,0
0,pig,-0.11090925524222733,0.13127855106990818,-0.5050759219088938,0.0049240780911059545,0.0018126326963910366,0.07872972478814715,-0.12443736730360877,0.2555626326963911,-0.05454831127291815,0
0,pig,-0.105475921908894,0.03136096624917086,-0.15507592190889374,-0.04507592190889387,-0.0858373673036089,0.03551429720721566,-0.1444373673036088,-0.024437367303609125,-0.09565664460625145,0
0,pig,-0.06867592190889402,0.03729419717405305,-0.13507592190889417,0.04492407809110599,-0.00903736730360892,0.05725738522902791,-0.11443736730360898,0.0855626326963912,-0.03885664460625147,0
0,pig,-0.03927592190889394,0.03844370387133557,-0.12507592190889394,0.0349240780911062,0.0337626326963911,0.07571940683489652,-0.10443736730360875,0.14556263269639125,-0.0027566446062514197,0
0,pig,-0.15340925524222734,0.17826864599510348,-0.6950759219088938,-0.015075921908894063,-0.030733663599905207,0.17369620137000802,-0.594437367303609,0.115562632696391,-0.09207145942106627,0
0,pig,0.18632407809110596,0.04035606825370824,0.09492407809110626,0.23492407809110594,0.18036263269639108,0.05966710371139291,0.005562632696391123,0.2655626326963909,0.18334335539374852,0
0,pig,0.043724078091106115,0.03198469021521491,-0.005075921908893832,0.12492407809110606,-0.021637367303608962,0.0454923182571317,-0.09443736730360897,0.06556263269639118,0.011043355393748577,0
0,pig,0.06732407809110609,0.01610678650223476,0.024924078091105972,0.09492407809110626,0.05176263269639106,0.04179102530350708,-0.05443736730360893,0.13556263269639102,0.059543355393748575,0
0,pig,0.04953946270649066,0.1155728558972344,-0.29507592190889387,0.23492407809110594,0.07675310888686727,0.1114472943560314,-0.364437367303609,0.19556263269639107,0.06314628579667897,0
0,pig,0.13732407809110592,0.015979578804696637,0.10492407809110604,0.17492407809110588,0.11996263269639112,0.029008091763421874,0.06556263269639118,0.16556263269639127,0.12864335539374852,0
0,pig,0.046124078091106115,0.047665501151251954,-0.04507592190889387,0.12492407809110606,0.046362632696391064,0.043323180390913985,-0.06443736730360872,0.10556263269639121,0.04624335539374859,0
0,pig,-0.11564735048032253,0.03395003743763478,-0.15507592190889374,-0.0550759219088941,-0.1651690746206821,0.07177709397511296,-0.35443736730360875,-0.04443736730360914,-0.14040821255050231,0
0,pig,-0.10647592190889402,0.10321386554536328,-0.37507592190889394,0.04492407809110599,-0.16203736730360896,0.06852855802733723,-0.32443736730360895,-0.014437367303608895,-0.13425664460625147,0
0,pig,-0.03647592190889395,0.04393919732112197,-0.11507592190889415,0.04492407809110599,-0.07343736730360889,0.03834590151848437,-0.134437367303609,0.005562632696391123,-0.05495664460625142,0
0,pig,-0.08083349766646974,0.06417896379608658,-0.37507592190889394,-0.02507592190889385,-0.10900879587503746,0.17776956096790777,-1.0644373673036087,-0.024437367303609125,-0.09492114677075361,0
0,pig,0.20270185586888387,0.11009375513913093,-0.19507592190889378,0.294924078091106,0.191812632696391,0.1562491025615253,-0.46443736730360907,0.30556263269639095,0.19725724428263744,0
0,pig,-0.12424258857556064,0.2206403019784528,-0.7150759219088938,0.18492407809110611,-0.1611815533501206,0.23408098853085788,-0.7744373673036091,0.2155626326963911,-0.1427120709628406,0
0,pig,-0.06307592190889398,0.0438922614163921,-0.13507592190889417,-0.005075921908893832,-0.23123736730360897,0.0592621295601162,-0.32443736730360895,-0.134437367303609,-0.14715664460625147,0
0,pig,-0.14801709837948215,0.016768317464439665,-0.17507592190889376,-0.10507592190889392,-0.32247658298988346,0.03577818373495983,-0.37443736730360877,-0.24443736730360888,-0.23524684068468282,0
0,pig,-0.049585725830462626,0.05135421016782161,-0.11507592190889415,0.05492407809110622,-0.19051579867615795,0.0736499404310024,-0.29443736730360914,-0.03443736730360891,-0.1200507622533103,0
0,pig,0.07642407809110606,0.09983447839761109,-0.185075921908894,0.40492407809110587,0.028895966029724385,0.11369816501277726,-0.4344373673036088,0.12556263269639123,0.05266002206041522,0
0,pig,0.08961795564212642,0.06281925264917879,-0.015075921908894063,0.1949240780911059,0.02658304085965638,0.0710998387820249,-0.08443736730360873,0.15556263269639103,0.0581004982508914,0
0,hedge,0.0661240780911061,0.040337352922772796,0.0049240780911059545,0.14492407809110608,0.07256263269639109,0.07980205101962472,-0.07443736730360895,0.18556263269639128,0.06934335539374858,0
0,hedge,0.03132407809110604,0.07471742686650161,-0.06507592190889389,0.15492407809110587,0.050762632696391086,0.10637323585433721,-0.11443736730360898,0.2155626326963911,0.041043355393748565,0
0,hedge,-0.10745687428984638,0.06292096327177148,-0.3550759219088939,-0.0550759219088941,-0.1456873673036089,0.08007129974890047,-0.42443736730360904,-0.06443736730360872,-0.12657212079672764,0
0,hedge,-0.17090925524222733,0.09375580790090557,-0.3350759219088939,-0.03507592190889408,-0.256580224446466,0.2873534026629544,-0.9944373673036089,-0.03443736730360891,-0.21374473984434667,0
0,hedge,-0.4311543532814429,0.05122805603856343,-0.5050759219088938,-0.27507592190889385,-0.3263981516173344,0.05779341166060837,-0.4144373673036088,-0.19443736730360905,-0.3787762524493886,0
0,hedge,-0.30650449333746543,0.14282124984632188,-0.8150759219088939,-0.005075921908893832,-0.1596457006369423,0.24276763764250958,-0.364437367303609,1.1855626326963913,-0.23307509698720386,0
0,hedge,-0.030958274850070404,0.029541595799024482,-0.10507592190889392,0.014924078091106185,0.011052828774822422,0.039156798923824,-0.06443736730360872,0.12556263269639123,-0.00995272303762399,0
0,hedge,0.003747607502870729,0.02277253247432348,-0.03507592190889408,0.04492407809110599,-0.018751092793805012,0.04712769470113231,-0.10443736730360875,0.055562632696390946,-0.007501742645467141,0
0,hedge,-0.044837826670798706,0.13887155137626006,-0.6550759219088937,0.05492407809110622,0.04230176313117363,0.13474344919679504,-0.06443736730360872,0.8155626326963912,-0.0012680317698125394,0
0,hedge,0.05552407809110611,0.022534327555251088,0.014924078091106185,0.10492407809110604,0.08036263269639107,0.04554611925940388,-0.004437367303609108,0.16556263269639127,0.0679433553937486,0
0,hedge,-0.059675921908893974,0.04581284019279546,-0.15507592190889374,0.0349240780911062,-0.016237367303608936,0.04561104413339791,-0.08443736730360873,0.07556263269639096,-0.037956644606251456,0
