subject,source,card_class,show_order,duration,react_dur,point_dur,descr_dur,fix_freq,sacc_freq,right_mean,right_std,right_min,right_max,left_mean,left_std,left_min,left_max,react_fix_freq,react_sacc_freq,react_right_mean,react_right_std,react_right_min,react_right_max,react_left_mean,react_left_std,react_left_min,react_left_max,point_fix_freq,point_sacc_freq,point_right_mean,point_right_std,point_right_min,point_right_max,point_left_mean,point_left_std,point_left_min,point_left_max,descr_fix_freq,descr_sacc_freq,descr_right_mean,descr_right_std,descr_right_min,descr_right_max,descr_left_mean,descr_left_std,descr_left_min,descr_left_max,label
14,frontiers,minion,2,19461,6471,10481,8980,1.5453562046051614,2.415086583423257,-0.15094405003957911,0.2194716507481034,-0.5517340020576422,0.17513266460902654,-0.1503410653244401,0.2833979488382615,-0.6763907407407648,0.29827592592589536,1.5453562046051614,2.472569927368258,-0.386822059345705,0.08422715476471701,-0.5517340020576422,-0.18473400205765067,-0.44074296989297845,0.10519121467381021,-0.6113240740740951,-0.24319074074072367,0.38164297299875966,0.5724644594981395,0.02900741392533223,0.13255968587715755,-0.23246733539098763,0.17319933127568676,0.03150053850569334,0.22651629885621913,-0.3449907407407333,0.2510092592592459,1.6703786191536747,2.89532293986637,-0.08548378838242156,0.18266523682209979,-0.527600668724304,0.17513266460902654,-0.049805484330509,0.24128630720885424,-0.6763907407407648,0.29827592592589536,0
14,frontiers,pig,1,22635,7825,11945,10690,1.7891373801916932,1.4579191517561298,0.034593031007584735,0.2576445893889978,-0.4750006687243018,0.5733993312756769,0.04248443799027727,0.26565986849554607,-0.5545907407407373,0.5519425925926038,1.7891373801916932,1.5335463258785942,-0.19620790386643225,0.21430531695094965,-0.4750006687243018,0.2821326646090294,-0.19156645133504668,0.2230763957671197,-0.5545907407407373,0.2692759259259363,0.7534533277521975,1.088321473419841,-0.056341681523418174,0.11958621999321682,-0.26533400205763735,0.25806599794235785,-0.08829780807517866,0.08040166048283975,-0.2047907407407168,0.1675425925926044,0.5612722170252573,0.7483629560336764,0.2119926083976523,0.1806301016262441,-0.1978006687243341,0.5733993312756769,0.23793067578540542,0.1751168065900872,-0.19019074074074682,0.5519425925926038,1
14,frontiers,hedge,4,19215,7155,10725,8490,1.5373864430468203,1.3531095498308614,-0.2290170240773878,0.1640607525402314,-0.45060066872431337,0.26553266460901925,-0.1578770277566981,0.18304888307043762,-0.47852407407408615,0.31074259259257797,1.5373864430468203,1.816911250873515,-0.23387638464642432,0.11365381313741084,-0.45060066872431337,-0.024467335390984335,-0.18324251622758086,0.1566148038526407,-0.4712574074074123,0.09267592592591178,0.5594405594405595,0.46620046620046623,-0.07770833118794007,0.2382417007195152,-0.41940066872432435,0.26553266460901925,-0.04827266767253563,0.2653392089572313,-0.4101907407407528,0.31074259259257797,0.5889281507656066,0.9422850412249705,-0.2975198247655979,0.06988714115259256,-0.41840066872430315,-0.14433400205764624,-0.1959717061323728,0.11637903582566311,-0.47852407407408615,0.045009259259243706,0
14,frontiers,aliens,0,30003,12410,16420,13583,1.53102336825141,1.9998000199980002,-0.14238491688999894,0.24097661777823662,-0.5134673353909736,0.46713266460904146,-0.19385709162769996,0.23594297170268555,-0.568057407407399,0.3731425925926066,1.53102336825141,2.0145044319097503,-0.21610001737017223,0.24898925018517293,-0.5134673353909736,0.24413266460902205,-0.32462086301247184,0.20775714903311074,-0.5443907407407131,0.1816092592592593,0.48721071863580995,0.5481120584652862,0.22196504743433382,0.135705266520942,-0.13173400205763208,0.46713266460904146,0.1675731399541258,0.1290959970332833,-0.1903240740740677,0.3731425925926066,0.9570787013178237,1.987778841198557,-0.1903067396025876,0.13482205834054392,-0.4887340020576354,0.026599331275698024,-0.1895837761798682,0.15098437485940477,-0.568057407407399,0.07574259259259453,0
15,frontiers,unicorn,4,6316,1358,3696,2620,2.2091310751104563,2.8499050031665614,0.46817375550770773,0.12599276121487998,0.28757257476292075,0.7663725747629329,-0.21014523270082178,0.22476102533706727,-0.593465396188563,0.12473460381144186,2.2091310751104563,3.681885125184094,0.5470838529584168,0.08713509219040619,0.43330590809626823,0.7531059080962619,-0.07049045884519926,0.07615347767316888,-0.1467987295218931,0.1162012704781139,0.8116883116883117,3.517316017316017,0.44896993687324205,0.13121897086683743,0.28757257476292075,0.7663725747629329,-0.2488505280830445,0.24247430854642846,-0.593465396188563,0.12473460381144186,0.7633587786259541,0.38167938931297707,0.4722244266147872,0.031401704543868494,0.4374392414296038,0.5141059080962691,-0.14467724804041854,0.01751442861975694,-0.18453206285523382,-0.12393206285523028,0
15,frontiers,pepper,0,13497,1949,7618,5879,1.539250897896357,2.88953100689042,0.5943359058576363,0.21892431965757234,0.03583924142957251,0.9151725747629254,0.1821989646800339,0.1261066819166731,-0.10373206285523295,0.45093460381143924,1.539250897896357,1.539250897896357,0.8736694497629268,0.026119476292146823,0.8031725747629235,0.9151725747629254,0.3500872079781082,0.03764767193683845,0.2842012704781087,0.40846793714477414,1.4439485429246521,2.2315568390653713,0.6796809291933138,0.21465832557903355,0.03583924142957251,0.8955059080962622,0.22363586963423066,0.1310285480238284,0.00580127047811807,0.45093460381143924,1.8710665079095086,3.231842150025515,0.512295263838582,0.18704204541267438,0.2297059080962649,0.8085725747628842,0.13988778508394858,0.10461074481850376,-0.10373206285523295,0.30793460381143944,0
15,frontiers,minion,2,12944,1185,4387,8557,2.531645569620253,4.017305315203955,0.20633334431541864,0.4718821031496922,-1.0618274252370576,1.0218392414296238,-0.046725622035485935,0.19017375052199478,-0.4137320628552139,0.3665346038114432,2.531645569620253,5.063291139240506,0.38149236642958256,0.08680739374366082,0.22610590809624043,0.4852392414295936,0.07287002047811249,0.13651823564442603,-0.07626539618855332,0.30546793714477616,2.0515158422612267,4.1030316845224535,0.31719043639815653,0.14661829029626114,0.10177257476294255,0.5654392414296057,0.020661773622764664,0.18752950758434578,-0.27326539618855694,0.3460012704781077,1.6360874138132522,3.389038214327451,0.15097996441741174,0.5485203630419909,-1.0618274252370576,1.0218392414296238,-0.08188301152708796,0.18495209096188037,-0.4137320628552139,0.3665346038114432,0
15,frontiers,pig,5,7371,1135,4020,3351,0.8810572687224669,4.341337674671008,0.6809312544695431,0.3532508172588164,-0.06562742523702791,1.069772574762915,0.29695632345284584,0.16521894592333994,-0.040998729521891875,0.47253460381144397,0.8810572687224669,0.0,1.0005689711593164,0.0019754009404514008,0.996639241429591,1.003439241429585,0.3811526218294698,0.0038710271916084452,0.3748012704781205,0.38700127047811517,2.238805970149254,3.9800995024875627,0.5144279419945895,0.41399721811240375,-0.06562742523702791,0.9964392414295915,0.22308472487682188,0.19262275493611597,-0.040998729521891875,0.47253460381144397,2.984183825723665,4.7746941211578635,0.8435510999893208,0.1417120172619474,0.6199059080962748,1.069772574762915,0.3718627625005299,0.07977516727297092,0.09786793714476971,0.4722012704781049,1
15,frontiers,hedge,1,10604,1748,5172,5432,1.1441647597254005,4.526593738211996,0.5025666553063661,0.169883434386222,0.15143924142958998,1.083439241429586,-0.036102950773712214,0.16035258651524398,-0.3418653961885605,0.342401270478109,1.1441647597254005,4.004576659038902,0.29548090809626104,0.050989750528072385,0.226839241429591,0.438372574762929,0.10563923344106628,0.09054014507355053,0.008867937144773741,0.3225346038114356,1.5467904098994587,2.51353441608662,0.6688958369413591,0.15950452027778883,0.4175059080962642,1.083439241429586,0.016202584107006174,0.22384950337021195,-0.3418653961885605,0.342401270478109,1.840942562592047,5.154639175257731,0.456802941537477,0.10919280578452858,0.15143924142958998,0.626172574762947,-0.08664533146363913,0.0968199502466894,-0.30606539618855066,0.07473460381143138,0
15,frontiers,aliens,3,6579,804,3892,2687,0.0,3.9519683842529263,0.6070561682989436,0.2731282536074506,0.010105908096255334,1.017039241429588,0.12970524199276062,0.20581676502970114,-0.2721987295218886,0.4612012704781039,0.0,0.0,,,,,,,,,1.5416238437821173,2.5693730729701953,0.5165912684566213,0.3378272940609483,0.010105908096255334,1.017039241429588,0.08706219390152832,0.23925075956629038,-0.2721987295218886,0.4612012704781039,3.721622627465575,5.95459620394492,0.6927445214295905,0.14887014112886432,0.4339725747629162,0.9801059080962586,0.17009673714477566,0.15803708532278415,-0.1479987295218832,0.35686793714476917,0
