subject,source,card_class,show_order,duration,react_dur,point_dur,descr_dur,fix_freq,sacc_freq,right_mean,right_std,right_min,right_max,left_mean,left_std,left_min,left_max,react_fix_freq,react_sacc_freq,react_right_mean,react_right_std,react_right_min,react_right_max,react_left_mean,react_left_std,react_left_min,react_left_max,point_fix_freq,point_sacc_freq,point_right_mean,point_right_std,point_right_min,point_right_max,point_left_mean,point_left_std,point_left_min,point_left_max,descr_fix_freq,descr_sacc_freq,descr_right_mean,descr_right_std,descr_right_min,descr_right_max,descr_left_mean,descr_left_std,descr_left_min,descr_left_max,label
20,frontiers,minion,2,48227,20197,24557,23670,2.178541367529831,2.0527920044788193,-0.20142386268952384,0.19932590108519915,-1.4471457085828345,0.5928542914171651,-0.16117716098415452,0.23427854959758174,-1.5708582834331342,0.9391417165668656,2.178541367529831,3.1687874436797547,-0.32958374601328483,0.2177184889134817,-1.4471457085828345,0.5928542914171651,-0.3031025582422944,0.26154308927965353,-1.5708582834331342,0.32914171656686575,0.20360793256505275,0.1628863460520422,-0.20173096203905586,0.07586567906568344,-0.46714570858283455,-0.037145708582834835,-0.15569699311055346,0.09138198272087698,-0.370858283433134,0.00914171656686591,1.3096746937051118,1.3096746937051118,-0.09182361606229852,0.11623227446265229,-0.8771457085828347,0.34285429141716506,-0.041218370201029975,0.14344048975337093,-0.7208582834331341,0.9391417165668656,0
20,frontiers,aliens,3,25414,10694,14703,10711,1.8702075930428277,2.4396002203509877,-0.07227739254133424,0.28674190620864115,-1.3171457085828346,0.512854291417165,-0.04725634950887948,0.29625514259943764,-1.4408582834331343,0.629141716566866,1.8702075930428277,2.9923321488685244,-0.14352648143863106,0.18317972968048954,-1.3071457085828344,0.1928542914171656,-0.13424216968905828,0.19830692177524178,-1.260858283433134,0.18914171656686607,0.20403999183840033,0.20403999183840033,-0.04995272612669427,0.11116396668128925,-0.3271457085828344,0.262854291417165,0.01569950551158953,0.10328098879749403,-0.5208582834331339,0.629141716566866,1.5871533937074036,2.5207730370647,-0.008522381622987607,0.38592512052405253,-1.3171457085828346,0.512854291417165,0.017577090716525745,0.39226566891845605,-1.4408582834331343,0.549141716566866,1
20,frontiers,pig,4,26752,14300,18704,8048,2.657342657342657,2.7661483253588517,-0.24489192070404672,0.33761478053944394,-1.5771457085828344,0.762854291417165,-0.16499161676646742,0.3396869374102491,-1.3208582834331342,0.7691417165668657,2.657342657342657,3.916083916083916,-0.4841214575129345,0.24238285495573075,-1.5771457085828344,0.5928542914171651,-0.41773103684794355,0.2381319634112496,-1.3208582834331342,0.4991417165668661,0.10692899914456801,0.0,0.15255816385452298,0.18251578716614808,-0.13714570858283448,0.762854291417165,0.22836722909533969,0.18309575727997146,-0.010858283433134108,0.7691417165668657,2.1123260437375744,2.2365805168986084,-0.0434911403725718,0.16570018770824887,-1.0571457085828344,0.6128542914171655,0.060009641095167786,0.12417232851509548,-0.6308582834331342,0.6591417165668663,0
20,frontiers,hedge,5,18007,10896,13919,4088,2.1108663729809103,3.2765035819403563,-0.414106437097348,0.28744769781786417,-1.5271457085828346,0.11285429141716552,-0.37482517841030305,0.2715929384267202,-1.5308582834331341,0.5091417165668659,2.1108663729809103,3.6710719530102787,-0.44238824589626746,0.323807208465542,-1.5271457085828346,0.11285429141716552,-0.4161145742066663,0.3125794742524137,-1.5308582834331341,0.5091417165668659,0.43106545010417413,0.43106545010417413,-0.1964607770759853,0.15100878440685672,-0.48714570858283457,0.07285429141716548,-0.18706988752869724,0.13000124973775048,-0.5108582834331341,0.039141716566865714,1.467710371819961,3.1800391389432483,-0.4986724261400866,0.14863566579591872,-1.4171457085828347,-0.21714570858283455,-0.40256812799271957,0.13510622566899436,-1.2808582834331341,0.34914171656686577,0
21,frontiers,aliens,0,13916,2975,6435,7481,2.6890756302521006,2.946248922104053,0.35316502188441706,0.17799128714235282,-0.37903361344537867,0.9409663865546216,0.2918432202386872,0.16274097651998326,-0.6298121085594985,0.7401878914405016,2.6890756302521006,1.680672268907563,0.3257121492664861,0.10720245853681744,-0.01903361344537835,0.5609663865546217,0.2483912812710098,0.10104130960638508,0.050187891440501176,0.560187891440501,0.9324009324009325,2.0202020202020203,0.26560053289608515,0.2361720469749918,-0.37903361344537867,0.7009663865546214,0.29834499113838653,0.1715824373898846,-0.5598121085594987,0.6501878914405017,2.4060954417858573,3.0744552867263737,0.40606696126726544,0.14910955346630553,-0.21903361344537853,0.9409663865546216,0.3071462845538442,0.1760092073798177,-0.6298121085594985,0.7401878914405016,0
21,frontiers,hedge,1,11365,1115,4485,6880,3.587443946188341,2.9916410030796303,0.21153701330859742,0.18027484197611485,-0.39903361344537824,0.630966386554622,0.11053207748701296,0.24144230769141217,-0.8898121085594988,1.0801878914405014,3.587443946188341,2.690582959641256,0.1885118411000762,0.16643144090115214,-0.2490336134453779,0.49096638655462144,-0.04263029037768048,0.10967953166561505,-0.22981210855949907,0.21018789144050132,0.8918617614269787,0.8918617614269787,0.2762769455608329,0.1375896076649005,-0.37903361344537867,0.630966386554622,0.18413850872445195,0.15435417446926522,-0.009812108559498434,0.6201878914405015,2.761627906976744,3.9244186046511627,0.1827874226613721,0.19295161676475361,-0.39903361344537824,0.6009663865546218,0.09961066835157778,0.27723265958920085,-0.8898121085594988,1.0801878914405014,0
21,frontiers,pig,2,10066,227,4262,5804,4.405286343612334,2.4836081859725807,0.20720579333428274,0.1952863137045871,-0.4190336134453787,0.7609663865546219,0.17510438413361198,0.20802133792421892,-0.7698121085594987,0.6301878914405012,4.405286343612334,4.405286343612334,0.18661856046766512,0.03641004943150644,0.130966386554622,0.2509663865546221,-0.030246891168194307,0.02531227888694714,-0.06981210855949893,0.04018789144050139,1.4077897700610045,1.1731581417175037,0.2999413865546217,0.12628566644268135,0.0009663865546221118,0.7609663865546219,0.28521289144050127,0.11646419684980307,-0.06981210855949893,0.5901878914405012,2.7567195037904892,3.4458993797381114,0.137020026401365,0.2126050400798163,-0.4190336134453787,0.6809663865546218,0.10134460785841176,0.22588013873800578,-0.7698121085594987,0.6301878914405012,0
21,frontiers,unicorn,3,7624,535,3235,4389,3.7383177570093458,1.5739769150052467,0.2848271460482926,0.17770699933109352,-0.12903361344537867,1.1809663865546218,0.30214167295310634,0.21974857874251255,-0.6998121085594988,1.470187891440501,3.7383177570093458,1.8691588785046729,0.37964563183764055,0.18548312939921827,0.050966386554621934,0.7709663865546217,0.3972249284775384,0.08742931656388947,0.2701878914405009,0.5701878914405016,1.545595054095827,1.2364760432766615,0.26314350832583944,0.12011129866603172,-0.01903361344537835,0.5109663865546219,0.3850587401489884,0.09804704992454723,0.1601878914405015,0.640187891440501,1.5948963317384368,1.5948963317384368,0.29142996271356214,0.2403312651275162,-0.12903361344537867,1.1809663865546218,0.12058262828260664,0.28857925921016553,-0.6998121085594988,1.470187891440501,0
21,frontiers,pepper,4,10155,0,2930,7225,inf,1.083210241260463,0.33651218329238836,0.1928498503940537,-0.21903361344537853,0.8609663865546215,0.3143681167221033,0.19353083221283318,-0.10981210855949897,0.9301878914405011,inf,,0.5509663865546219,,0.5509663865546219,0.5509663865546219,0.45018789144050153,,0.45018789144050153,0.45018789144050153,1.023890784982935,0.68259385665529,0.4471228491396557,0.1173855815392772,0.19096638655462161,0.8109663865546217,0.3738953744336986,0.07836770865294812,0.25018789144050135,0.6801878914405011,0.8304498269896194,1.245674740484429,0.27241479925303447,0.1991285320685054,-0.21903361344537853,0.8609663865546215,0.2800495515195527,0.22894372310443856,-0.10981210855949897,0.9301878914405011,0
21,frontiers,minion,5,12032,1725,4125,7907,3.4782608695652173,1.7453457446808511,0.36573935381966927,0.1764370959421066,-0.14903361344537824,1.1509663865546216,0.38349315459839606,0.2648251734062222,-0.18981210855949904,1.1101878914405017,3.4782608695652173,2.318840579710145,0.30966461140669277,0.1202208684015011,0.10096638655462176,0.7709663865546217,0.08900445948783858,0.13380786050673438,-0.149812108559499,0.3301878914405014,0.9696969696969697,0.9696969696969697,0.21613305322128842,0.14047726976057845,-0.09903361344537842,0.5809663865546213,0.2435212247738346,0.05595624909793524,0.13018789144050125,0.350187891440501,1.7705830276969774,1.6441128114329076,0.4497604496343991,0.1530684672047767,-0.14903361344537824,1.1509663865546216,0.5369222087836748,0.23830625281877849,-0.18981210855949904,1.1101878914405017,1
