subject,card_class,right_mean,right_std,right_min,right_max,left_mean,left_std,left_min,left_max,mean_pupil,label
0,aliens,0.19292407809110604,0.08870561914944775,-0.03507592190889408,0.334924078091106,0.2648626326963911,0.09081288343610613,-0.024437367303609125,0.4355626326963913,0.22889335539374855,0
0,aliens,0.1836881230349263,0.1351415102159677,-0.29507592190889387,0.34492407809110626,0.30673284546234847,0.07073890175468957,0.13556263269639102,0.4355626326963913,0.2452104842486374,0
0,aliens,0.3067719041780626,0.07422758806796165,-0.015075921908894063,0.4249240780911059,0.4451459660297244,0.1569506571248742,-0.46443736730360907,0.615562632696391,0.3759589351038935,0
0,aliens,0.37621120680397735,0.05721299443896696,0.20492407809110613,0.48492407809110594,0.5190279792310445,0.0664745912896703,0.40556263269639103,0.6655626326963908,0.4476195930175109,0
0,aliens,0.35336852253555046,0.09748420916335496,-0.005075921908893832,0.48492407809110594,0.5214573695384963,0.1819135563757717,-0.924437367303609,0.655562632696391,0.4374129460370234,0
0,aliens,0.13682407809110606,0.11809681869491061,-0.09507592190889413,0.34492407809110626,0.2537626326963911,0.1267972213951684,0.01556263269639091,0.5955626326963914,0.1952933553937486,0
0,aliens,0.05912407809110608,0.04139438306696874,-0.04507592190889387,0.12492407809110606,0.12076263269639112,0.049715960894633905,0.03556263269639093,0.2155626326963911,0.08994335539374859,0
0,aliens,0.022824078091106082,0.05152806433528644,-0.15507592190889374,0.09492407809110626,0.0940626326963911,0.05732020639012098,-0.06443736730360872,0.18556263269639128,0.05844335539374859,0
0,aliens,0.11192407809110608,0.10608268168525604,-0.13507592190889417,0.3049240780911062,0.23706263269639108,0.16350562959449108,-0.09443736730360897,0.4955626326963909,0.17449335539374858,0
0,aliens,0.09712407809110608,0.0700444303440482,-0.0850759219088939,0.2849240780911062,0.19586263269639104,0.09014528116974128,0.02556263269639114,0.39556263269639125,0.14649335539374855,0
0,aliens,0.0031956830293776513,0.08953756367381221,-0.22507592190889403,0.21492407809110592,0.05758644222020058,0.12056873020557599,-0.5044373673036091,0.2455626326963909,0.030391062624789116,0
0,aliens,0.0703786235456515,0.16148085580139987,-0.435075921908894,0.23492407809110594,0.06526263269639111,0.10875284740263964,-0.1644373673036088,0.2155626326963911,0.0678206281210213,0
0,aliens,0.2543240780911061,0.04607459915038535,0.15492407809110587,0.314924078091106,0.27226263269639106,0.09208093716887873,0.0855626326963912,0.39556263269639125,0.26329335539374854,0
0,aliens,0.30449397056422434,0.08529888600239266,0.20492407809110613,0.8949240780911061,0.35323940037315865,0.12203067766543907,-0.32443736730360895,0.5055626326963907,0.32886668546869147,0
