subject	duration	card_class	show_order	fix_freq	sacc_freq	pupil_diam_right_mean	pupil_diam_right_std	pupil_diam_right_min	pupil_diam_right_max	pupil_diam_left_mean	pupil_diam_left_std	pupil_diam_left_min	pupil_diam_left_max	sre_fix_freq	sre_sacc_freq	sre_pupil_diam_right_mean	sre_pupil_diam_right_std	sre_pupil_diam_right_min	sre_pupil_diam_right_max	sre_pupil_diam_left_mean	sre_pupil_diam_left_std	sre_pupil_diam_left_min	sre_pupil_diam_left_max	srl_fix_freq	srl_sacc_freq	srl_pupil_diam_right_mean	srl_pupil_diam_right_std	srl_pupil_diam_right_min	srl_pupil_diam_right_max	srl_pupil_diam_left_mean	srl_pupil_diam_left_std	srl_pupil_diam_left_min	srl_pupil_diam_left_max	label
12	4439	5	3	29.060599234061726	13.066005857175039	4.4082700421940935	0.2279792467259028	3.35	5.97	4.257468354430379	0.24740587161155608	3.0	5.06	86.0	38.666666666666664	4.334586466165411	0.1571599806325306	3.35	4.62	4.227593984962406	0.2462572883891101	3.0	4.5	86.0	38.666666666666664	4.504642857142859	0.2244803714743908	4.19	5.97	4.321666666666667	0.21217651967644313	3.55	5.06	0
12	3914	3	1	21.20592743995912	4.59887583035258	4.414057971014494	0.16273500774639157	3.85	5.03	4.171304347826086	0.2151415289970921	2.99	4.44	55.333333333333336	12.0	4.453571428571428	0.24105278673566785	3.85	4.67	4.074285714285713	0.28476899373165737	2.99	4.43	55.333333333333336	12.0	4.396770833333334	0.1100956023947672	4.19	5.03	4.213749999999998	0.1605270923190881	3.57	4.44	0
12	2310	2	5	19.48051948051948	0.0	4.374666666666667	0.07072996022003182	4.2	4.48	4.184666666666667	0.07706549752704453	3.99	4.29	30.0	0.0	4.374666666666667	0.07072996022003182	4.2	4.48	4.184666666666667	0.07706549752704453	3.99	4.29	0.0	0.0									0
12	2740	4	6	6.204379562043795	4.37956204379562	4.101999999999999	0.2766669755945139	3.76	5.05	3.8930000000000007	0.21390388447822026	3.32	4.17	11.333333333333334	0.0	4.329375	0.3030834593529203	4.16	5.05	4.06125	0.10953690397913089	3.81	4.17	11.333333333333334	8.0	4.035675675675675	0.14291684724071282	3.76	4.23	3.8935135135135144	0.22094765866120392	3.32	4.17	0
12	3143	1	2	20.0445434298441	0.6363347120585429	4.222666666666668	0.17483732406909125	4.09	5.21	3.9748888888888882	0.12933924076241812	3.53	4.25	42.0	1.3333333333333333	4.1749295774647885	0.10150120674070287	4.09	4.53	3.979718309859155	0.07346470155282381	3.8	4.23	0.0	0.0	4.38375	0.2826747247279105	4.13	5.21	3.91	0.24110855093366837	3.53	4.25	0
12	2159	0	4	0.0	0.0	4.116666666666666	0.11057425860780917	3.95	4.23	4.108333333333333	0.014719601443879854	4.09	4.13	0.0	0.0									0.0	0.0	4.116666666666666	0.11057425860780917	3.95	4.23	4.108333333333333	0.014719601443879854	4.09	4.13	1
15	3650	5	6	58.35616438356165	3.2876712328767126	3.1504291845493655	0.0992201723081887	2.93	4.12	3.3844206008583693	0.14868890778371227	3.15	5.16	142.0	8.0	3.23	0.060847670657061634	2.94	3.33	3.422380952380954	0.07754808182149187	3.27	3.55	142.0	8.0	3.100948905109489	0.031363223397486366	2.93	3.25	3.3655474452554777	0.18222045353987634	3.15	5.16	0
15	8900	3	5	80.78651685393258	3.1460674157303368	3.107380952380945	0.08762060211419093	2.85	3.48	3.3209788359788353	0.12608246886647043	2.77	4.09	479.3333333333333	18.666666666666668	2.9782222222222217	0.04265553832147645	2.88	3.05	3.1366666666666676	0.08733425861179982	2.77	3.25	479.3333333333333	18.666666666666668	3.052058823529411	0.0683684749428644	2.85	3.17	3.2608088235294113	0.15773421220314385	3.01	4.09	0
15	2517	2	2	56.01907032181168	3.5756853396901076	3.0692857142857126	0.059399028874097023	2.91	3.21	3.412532467532469	0.5280356515101681	3.14	6.92	94.0	6.0	3.0832692307692295	0.07312951588458882	2.91	3.21	3.614038461538461	0.8770544723740437	3.14	6.92	94.0	6.0	3.073357142857142	0.05850180731741468	2.99	3.21	3.422000000000002	0.5489967304747293	3.19	6.92	0
15	2683	4	3	39.88073052553113	6.336190831159151	3.1295348837209316	0.1312908297511452	2.96	4.41	3.3665116279069776	0.3289748545738116	2.96	6.0	71.33333333333333	11.333333333333334	3.098421052631579	0.06902903093898635	2.96	3.22	3.3313157894736847	0.11380806632295759	2.96	3.51	71.33333333333333	11.333333333333334	3.13479674796748	0.13196093307562684	2.98	4.41	3.3745528455284557	0.3321644171992419	3.18	6.0	0
15	2200	1	4	35.45454545454545	0.9090909090909091	3.014444444444445	0.03542597916783665	2.93	3.07	3.2535802469135806	0.05751757648700324	3.01	3.38	52.0	0.0	2.9704545454545452	0.028863764188284277	2.93	3.03	3.2049999999999996	0.06595452979136461	3.01	3.31	52.0	1.3333333333333333	3.014444444444445	0.03542597916783665	2.93	3.07	3.2535802469135806	0.05751757648700324	3.01	3.38	1
15	4567	0	1	65.03174950733523	2.6275454346398073	2.985501618122976	0.07072553611258188	2.8	3.1	3.3359546925566383	0.13369916033034127	3.06	4.56	198.0	8.0	2.871666666666666	0.03726131770484577	2.8	2.96	3.1795833333333334	0.04912089493118569	3.08	3.24	198.0	8.0	2.9707194244604307	0.06434328549329872	2.84	3.09	3.320575539568344	0.10942385204950372	3.15	3.83	0
