subject	duration	card_class	show_order	fix_freq	sacc_freq	sr_fix_freq	sr_sacc_freq	pupil_diam_right_mean	pupil_diam_right_std	pupil_diam_right_min	pupil_diam_right_max	pupil_diam_left_mean	pupil_diam_left_std	pupil_diam_left_min	pupil_diam_left_max	sr_pupil_diam_right_mean	sr_pupil_diam_right_std	sr_pupil_diam_right_min	sr_pupil_diam_right_max	sr_pupil_diam_left_mean	sr_pupil_diam_left_std	sr_pupil_diam_left_min	sr_pupil_diam_left_max	label
4	3228	aliens	6	101.61090458488228	83.95291201982651	218.66666666666666	180.66666666666666	-0.3674004441154686	0.21089160721366962	-0.99082901554404	1.2591709844559595	-0.5119588362280447	0.283283388036601	-1.040988372093024	0.8290116279069766	3.8423595505617967	0.11946873375595082	3.22	4.04	4.112363636363638	0.2700694007738788	3.61	5.3	0
5	2808	unicorn	4	141.02564102564102	1.0683760683760684	264.0	0.0	-0.06266176470588704	0.05101192777771811	-0.20023529411765173	0.03976470588234804	-0.07113444444444728	0.09491735660196504	-0.31044000000000294	0.4495599999999973	3.1033333333333335	0.023094010767585063	3.06	3.14	2.971538461538462	0.05320497374089408	2.88	3.04	0
5	2197	pepper	6	190.71461083295404	13.199817933545743	279.3333333333333	19.333333333333332	-0.2336352941176516	0.05537947188300258	-0.480235294117652	-0.07023529411765184	-0.2433347368421082	0.0767263269265439	-0.5504400000000027	-0.140440000000003	3.008624999999999	0.06929561971288227	2.78	3.19	2.906951219512195	0.07103622835733313	2.64	3.01	0
5	2480	minion	5	133.46774193548387	3.629032258064516	220.66666666666666	0.0	-0.07887936191426197	0.05820557811312023	-0.3102352941176516	0.03976470588234804	-0.05954569105691336	0.08269049670932521	-0.35044000000000297	0.05955999999999717	3.1185	0.07527318667081223	2.95	3.3	3.0824000000000003	0.1074430081485064	2.84	3.24	0
5	2945	pig	1	197.2835314091681	17.31748726655348	387.3333333333333	34.0	0.10471420083184324	0.12040434194047689	-0.24023529411765177	0.27976470588234825	0.11903598253274832	0.22210651307132234	-0.21044000000000285	1.3495599999999972	3.263333333333334	0.11100729276772336	3.02	3.49	3.268809523809524	0.33731900014676236	2.98	4.54	1
5	2448	hedge	3	103.75816993464052	8.169934640522875	0.0	169.33333333333334	-0.16935294117647523	0.11639045707178548	-0.9302352941176517	-0.010235294117651783	-0.14839918367347218	0.08536107884024216	-0.36044000000000276	-0.050440000000002705	3.07375	0.09956153875869941	3.0	3.25	2.95	0.1080123449734643	2.83	3.06	0
5	3510	aliens	2	132.1937321937322	13.960113960113961	0.0	0.0	-0.0872783048703399	0.049115069296168726	-0.23023529411765198	0.38976470588234813	-0.06997125000000282	0.1037934369425929	-0.22044000000000263	1.0895599999999974	3.1174999999999997	0.00957427107756341	3.11	3.13	3.0474999999999994	0.004999999999999893	3.04	3.05	0
6	1859	unicorn	6	12.372243141473911	8.068854222700377	15.333333333333334	10.0	-0.04016380297822916	0.1843740514543009	-0.3196082474226736	0.2803917525773265	0.33384388185653957	0.16880695919802657	0.10084388185653959	0.8108438818565396	3.0094444444444446	0.1843740514543009	2.73	3.33	3.213	0.16880695919802657	2.98	3.69	0
6	2940	pepper	1	151.0204081632653	28.571428571428573	296.0	56.0	0.09569478288035672	0.24688035099316183	-0.17960824742267345	2.340391752577326	0.07025248400707723	0.12118413387890925	-0.5191561181434605	0.9408438818565394	3.165555555555556	0.46115387137240965	2.87	5.39	2.926415094339622	0.14090496442123185	2.77	3.82	0
6	3409	minion	2	96.80258140217073	0.0	0.0	0.0	0.18435726981870582	0.14750610487201116	-0.059608247422673344	0.4103917525773264	0.17535715619282288	0.11121882508982724	-0.06915611814346034	0.3408438818565398	3.4233333333333333	0.05507570547286112	3.36	3.46					0
6	2319	pig	4	26.735661923242777	4.743423889607589	0.0	0.0	0.27539175257732634	0.7110288320455087	-0.009608247422673521	2.8103917525773268	0.16251054852320626	0.5543007084266796	-0.09915611814346059	2.5508438818565393									1
6	3849	hedge	3	142.11483502208364	20.005196154845414	364.6666666666667	51.333333333333336	0.17583776196699774	0.12060544257541289	-0.059608247422673344	0.5703917525773265	0.13645135849205356	0.11819596658349832	-0.17915611814346022	0.6808438818565397	3.4436666666666675	0.05833809504374767	3.31	3.62	3.221333333333333	0.10119061334869486	3.06	3.56	0
6	3416	aliens	5	85.18735362997658	26.639344262295083	0.0	194.0	0.06578743603056382	0.13139312727184732	-0.2396082474226735	0.8903917525773264	0.01949049839789298	0.10174821832173427	-0.28915611814346054	0.23084388185653948	3.3075	0.09604686356149277	3.21	3.39	3.045	0.0212132034355966	3.03	3.06	0
7	4774	unicorn	1	259.94972769166316	0.6284038542103059	827.3333333333334	0.0	0.03578648018647628	0.08531394854762943	-0.3044000000000038	0.205599999999996	0.07376168224299323	0.09394108088687224	-0.11999999999999744	0.6800000000000028	3.658476190476191	0.10836885864402894	3.5	3.82	3.9235238095238105	0.056856447986624	3.79	4.04	0
7	3146	pepper	2	276.2237762237762	0.0	579.3333333333334	0.0	0.11671486486486103	0.10332985022624525	-0.16440000000000365	0.26559999999999606	0.21192567567567805	0.12179174173758317	-0.009999999999997566	1.340000000000002	3.6974809160305333	0.12463079944966295	3.45	3.86	4.0155725190839675	0.1514756152264146	3.79	5.14	0
7	2987	minion	3	199.53130231001003	15.734851021091396	397.3333333333333	31.333333333333332	0.1238272727272689	0.07825169075926261	-0.14440000000000364	0.2555999999999963	0.17222727272727503	0.09695851008271288	-0.039999999999997815	0.36000000000000254	3.677183098591548	0.04485478469752776	3.58	3.8	4.01760563380282	0.0709620580457793	3.83	4.12	0
7	4290	pig	6	215.85081585081585	17.24941724941725	617.3333333333334	49.333333333333336	0.10832463768115551	0.06118117491905418	-0.13440000000000385	0.2755999999999963	0.15258720930232797	0.12201655223613954	-0.15999999999999748	1.0400000000000023	3.789117647058824	0.04882913536048614	3.71	3.89	4.043134328358208	0.15519497956601752	3.92	4.84	0
7	4154	hedge	5	229.4174289841117	18.53635050553683	635.3333333333334	51.333333333333336	-0.00952820512820898	0.0499305011496474	-0.13440000000000385	0.10559999999999636	0.06413105413105659	0.10155800554377024	-0.18999999999999773	0.8100000000000027	3.6365882352941163	0.034556817988174074	3.57	3.72	3.9757647058823515	0.12388912545563664	3.84	4.61	0
