subject	source	duration	card_class	show_order	fix_freq	sacc_freq	pd_right_mean	pd_right_std	pd_right_min	pd_right_max	pd_left_mean	pd_left_std	pd_left_min	pd_left_max	sre_fix_freq	sre_sacc_freq	sre_pd_right_mean	sre_pd_right_std	sre_pd_right_min	sre_pd_right_max	sre_pd_left_mean	sre_pd_left_std	sre_pd_left_min	sre_pd_left_max	srl_fix_freq	srl_sacc_freq	srl_pd_right_mean	srl_pd_right_std	srl_pd_right_min	srl_pd_right_max	srl_pd_left_mean	srl_pd_left_std	srl_pd_left_min	srl_pd_left_max	label
112	pilot	3914	pepper	1	0.7664793050587634	1.5329586101175268	4.4095620437956216	0.15449095068272134	3.85	4.8	4.179927007299269	0.19050048768798528	3.57	4.44	2.0	1.0	4.453571428571428	0.24105278673566785	3.85	4.67	4.100731707317072	0.2302432435914508	3.58	4.43	1.0	5.0	4.390105263157895	0.08910303307923573	4.19	4.8	4.213749999999998	0.1605270923190881	3.57	4.44	0
112	pilot	2310	minion	5	0.4329004329004329	0.0	4.374666666666667	0.07072996022003182	4.2	4.48	4.184666666666667	0.07706549752704453	3.99	4.29	1.0	0.0	4.374666666666667	0.07072996022003182	4.2	4.48	4.184666666666667	0.07706549752704453	3.99	4.29	0.0	0.0									0
112	pilot	2740	pig	6	0.7299270072992701	1.824817518248175	4.052894736842105	0.17646541495220308	3.76	4.69	3.922631578947369	0.17374545236943947	3.53	4.17	1.0	0.0	4.228571428571429	0.13569519819502404	4.16	4.69	4.06125	0.10953690397913089	3.81	4.17	2.0	5.0	4.035675675675675	0.14291684724071282	3.76	4.23	3.9257142857142866	0.1787091905580571	3.53	4.17	0
112	pilot	3143	hedge	2	0.6363347120585429	0.31816735602927143	4.211573033707866	0.14040443916515935	4.09	4.83	3.9748888888888882	0.12933924076241812	3.53	4.25	2.0	1.0	4.1749295774647885	0.10150120674070287	4.09	4.53	3.979718309859155	0.07346470155282381	3.8	4.23	0.0	0.0	4.328666666666666	0.18329783206054354	4.13	4.83	3.91	0.24110855093366837	3.53	4.25	0
112	pilot	2159	aliens	4	0.0	0.0	4.116666666666666	0.11057425860780917	3.95	4.23	4.108333333333333	0.014719601443879854	4.09	4.13	0.0	0.0									0.0	0.0	4.116666666666666	0.11057425860780917	3.95	4.23	4.108333333333333	0.014719601443879854	4.09	4.13	1
115	pilot	3650	unicorn	6	2.4657534246575343	1.36986301369863	3.143434782608705	0.06957094088378224	2.93	3.33	3.3737662337662337	0.08022315009650269	3.15	3.61	4.0	1.0	3.23	0.060847670657061634	2.94	3.33	3.422380952380954	0.07754808182149187	3.27	3.55	4.0	3.0	3.100948905109489	0.031363223397486366	2.93	3.25	3.3470370370370404	0.07497336914336704	3.15	3.61	0
115	pilot	8900	pepper	5	1.6853932584269662	1.4606741573033708	3.1064588859416373	0.0858737238517093	2.85	3.32	3.3192533333333336	0.11510940907225978	3.01	3.69	2.0	3.0	2.9782222222222217	0.04265553832147645	2.88	3.05	3.152790697674419	0.04452530481141353	3.01	3.25	4.0	3.0	3.052058823529411	0.0683684749428644	2.85	3.17	3.248507462686567	0.12201015280499655	3.01	3.59	0
115	pilot	2517	minion	2	1.1918951132300357	1.1918951132300357	3.0692857142857126	0.059399028874097023	2.91	3.21	3.3107482993197297	0.06616799329078203	3.14	3.69	2.0	2.0	3.0832692307692295	0.07312951588458882	2.91	3.21	3.3128888888888883	0.09505075730706444	3.14	3.69	3.0	2.0	3.073357142857142	0.05850180731741468	2.99	3.21	3.315223880597017	0.06115082325551918	3.19	3.69	0
115	pilot	2683	pig	3	2.236302646291465	2.236302646291465	3.1161417322834652	0.05398481920792073	2.96	3.33	3.318870967741936	0.07514981976317694	3.03	3.52	3.0	3.0	3.098421052631579	0.06902903093898635	2.96	3.22	3.3413513513513515	0.0968435784070306	3.03	3.51	6.0	5.0	3.120826446280992	0.05019274145497379	2.98	3.33	3.3217647058823534	0.0663152085072641	3.18	3.52	0
115	pilot	2200	hedge	4	1.3636363636363635	0.45454545454545453	3.014444444444445	0.03542597916783665	2.93	3.07	3.2535802469135806	0.05751757648700324	3.01	3.38	1.0	0.0	2.9704545454545452	0.028863764188284277	2.93	3.03	3.2049999999999996	0.06595452979136461	3.01	3.31	3.0	1.0	3.014444444444445	0.03542597916783665	2.93	3.07	3.2535802469135806	0.05751757648700324	3.01	3.38	1
115	pilot	4567	aliens	1	1.532734836873221	1.3137727173199036	2.986644951140064	0.06950911680633658	2.83	3.1	3.330358306188929	0.11075587867546317	3.06	3.68	1.0	1.0	2.877272727272727	0.033406845346684824	2.83	2.96	3.1795833333333334	0.04912089493118569	3.08	3.24	3.0	2.0	2.9707194244604307	0.06434328549329872	2.84	3.09	3.3168840579710133	0.10076206507706736	3.15	3.62	0
